artist;track_name;genius/lyrics;genius/lyrics_annotation;musicbrainz/work_meta;musicbrainz/recording_meta;musicbrainz/release_meta;musicbrainz/artist_meta;secondhandsong/artist_meta;sonar_id;chord_annotation_id
Gerhard Hu_sch;NF;NF;NF;work_62009869-6d42-3fd9-881b-e9d3b2a9a972.json;recording_a8053c0c-f2fe-4af6-a9a9-2354acf2dfd0.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_a8053c0c-f2fe-4af6-a9a9-2354acf2dfd0.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_b535b439-9c59-3572-9eb2-b26ece1311b9.json;recording_e56d528b-966a-44ea-a71a-8795e8bdac5e.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_e56d528b-966a-44ea-a71a-8795e8bdac5e.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_d614a0cd-31e4-3ca9-9be1-66f024003319.json;recording_a091a4db-6a35-4ca8-af22-52874778b736.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_a091a4db-6a35-4ca8-af22-52874778b736.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_93bcc6a3-c5e7-4a66-a17c-be1088b7998e.json;recording_e7c56c97-c1a0-4eb7-b172-3ea613df720c.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_e7c56c97-c1a0-4eb7-b172-3ea613df720c.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_d783dab0-9f74-3226-81a0-645de2b56d3e.json;recording_6c06358d-2f9f-4924-af46-cf66bbaf6843.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_6c06358d-2f9f-4924-af46-cf66bbaf6843.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_20d072f6-4754-3b53-9b66-549f06fc305d.json;recording_594006a5-8aae-4c15-ab68-9cb418293111.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_594006a5-8aae-4c15-ab68-9cb418293111.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_7f840123-d09c-3da6-adb4-02291aaad6fa.json;recording_903e8ddc-e9ef-4a67-be5f-80bb7a560941.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_903e8ddc-e9ef-4a67-be5f-80bb7a560941.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_d79e53ef-2ce2-369f-9e1c-9899e0eff455.json;recording_263b3101-e3ae-40eb-9a0e-aa8d11e8116d.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_263b3101-e3ae-40eb-9a0e-aa8d11e8116d.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_439b6eca-f02a-33ff-a916-0d9f82cbda03.json;recording_f35b904c-a400-4de3-99e0-b49451252130.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_f35b904c-a400-4de3-99e0-b49451252130.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_20d072f6-4754-3b53-9b66-549f06fc305d.json;recording_32fa84b0-0035-4bde-a918-f8bea8f5ccf0.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_32fa84b0-0035-4bde-a918-f8bea8f5ccf0.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_b2be878e-12f4-3ce1-85e0-6b84d07ea43c.json;recording_a6d89fe1-9386-4c88-8766-aaaaba490587.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_a6d89fe1-9386-4c88-8766-aaaaba490587.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_184e1531-93a4-34e9-903e-14504261f533.json;recording_2f25c9c0-fb00-40e2-b1f0-c9a74612c617.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_2f25c9c0-fb00-40e2-b1f0-c9a74612c617.json;NF;N/A;
"Gerhard Hu_sch; Hanns-Udo Muller";Der Lindenbaum;NF;NF;work_bfc17ef3-8807-3c31-8863-efd3a7463405.json;recording_d7548193-8490-4c7a-b14e-8a4ba363e43d.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_d7548193-8490-4c7a-b14e-8a4ba363e43d.json;NF;schubert-winterreise_172;
Gerhard Hu_sch;NF;NF;NF;work_43118055-589c-3764-9284-7f649f3b6d3e.json;recording_334eaa7a-a804-462e-a8f7-f123e03d6a74.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_334eaa7a-a804-462e-a8f7-f123e03d6a74.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_c3f3695d-8b19-3a92-b427-5a4dc594ea37.json;recording_2e7a7d14-f601-4fed-80ff-e66e7f5e565d.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_2e7a7d14-f601-4fed-80ff-e66e7f5e565d.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_8777bf67-d96c-3adc-bb99-23ff38ad7560.json;recording_8dffaa8d-3ae1-406e-8804-eb42e09d6572.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_8dffaa8d-3ae1-406e-8804-eb42e09d6572.json;NF;N/A;
"Gerhard Hu_sch; Hanns-Udo Muller";Der Lindenbaum;NF;NF;work_bfc17ef3-8807-3c31-8863-efd3a7463405.json;recording_057b8c00-6ffc-4c78-b61d-9edee7c3ba74.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_057b8c00-6ffc-4c78-b61d-9edee7c3ba74.json;NF;schubert-winterreise_172;
"Gerhard Hu_sch; Hanns-Udo Muller";Der Wegweiser;NF;NF;work_d86fc5f7-ab2b-302e-82dd-e308f6926589.json;recording_b74ca1f4-f370-4532-87b1-fccaf0705f51.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_b74ca1f4-f370-4532-87b1-fccaf0705f51.json;NF;schubert-winterreise_98;
Gerhard Hu_sch;NF;NF;NF;work_2e3286a7-00ba-33f1-8d96-ab303efadc43.json;recording_160d9b9d-09d1-46d6-953c-51dd5ae22e37.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_160d9b9d-09d1-46d6-953c-51dd5ae22e37.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_be215d13-0799-3193-b7c2-b88588008c03.json;recording_be4c7cb1-89b8-4b6a-839d-472e2dd1f7db.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_be4c7cb1-89b8-4b6a-839d-472e2dd1f7db.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_e6fc4e69-252b-3051-bf6d-e5fa66e14ebb.json;recording_7acb32da-3382-4b80-9f13-cf1d39add924.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_7acb32da-3382-4b80-9f13-cf1d39add924.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_d614a0cd-31e4-3ca9-9be1-66f024003319.json;recording_72ee076f-9403-4c0c-9fc2-9bc778a2c9fc.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_72ee076f-9403-4c0c-9fc2-9bc778a2c9fc.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_439b6eca-f02a-33ff-a916-0d9f82cbda03.json;recording_a44c4510-6a2b-4e0e-aa8e-7245a89f3200.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_a44c4510-6a2b-4e0e-aa8e-7245a89f3200.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_43118055-589c-3764-9284-7f649f3b6d3e.json;recording_2a7e39c8-011e-4dd6-ba74-216c2d4db7bd.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_2a7e39c8-011e-4dd6-ba74-216c2d4db7bd.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_d783dab0-9f74-3226-81a0-645de2b56d3e.json;recording_29757390-300d-4e6b-9df7-db789091611e.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_29757390-300d-4e6b-9df7-db789091611e.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_6529005c-1b6d-3d0f-ade8-9f287ae04be0.json;recording_626985f2-0adc-477b-a105-e2048daca122.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_626985f2-0adc-477b-a105-e2048daca122.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_46fb5645-4e13-34a2-ac74-595a69fd3bee.json;recording_5e9e125c-3425-46a7-afa3-8407c70bc9d9.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_5e9e125c-3425-46a7-afa3-8407c70bc9d9.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_f18df42a-de30-3dff-b2c7-b5fd1a66b597.json;recording_c225d3b5-0bd1-4c24-b191-1e45a7157a74.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_c225d3b5-0bd1-4c24-b191-1e45a7157a74.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_59e5592a-b964-3677-aa38-a0ebff7bdf0d.json;recording_5e7b64b0-232a-4550-9118-18d42bf56e16.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_5e7b64b0-232a-4550-9118-18d42bf56e16.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_fd9350a5-d046-3690-bea4-0d3c6d7b7542.json;recording_ed61f173-2c2d-44ea-b028-d8e42534f67f.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_ed61f173-2c2d-44ea-b028-d8e42534f67f.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_d783dab0-9f74-3226-81a0-645de2b56d3e.json;recording_fcda114c-fcf6-40de-8b79-14e953d436c0.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_fcda114c-fcf6-40de-8b79-14e953d436c0.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_92aab282-8da5-312f-86b4-b171857d5bcb.json;recording_6c56ca51-8be2-4691-944a-b9dc9a009cfa.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_6c56ca51-8be2-4691-944a-b9dc9a009cfa.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_cb37b29c-a975-3431-813f-9eea6519652d.json;recording_9ad5e05f-60e2-4305-9fe4-76bc6e62be95.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_9ad5e05f-60e2-4305-9fe4-76bc6e62be95.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_be215d13-0799-3193-b7c2-b88588008c03.json;recording_67988a54-be63-4991-a50c-8a701964847a.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_67988a54-be63-4991-a50c-8a701964847a.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_e6fc4e69-252b-3051-bf6d-e5fa66e14ebb.json;recording_9aa97145-d8ee-4729-8b89-ef9c4dc42049.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_9aa97145-d8ee-4729-8b89-ef9c4dc42049.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_d783dab0-9f74-3226-81a0-645de2b56d3e.json;recording_2383a16e-a775-4c95-876d-11805e6c9701.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_2383a16e-a775-4c95-876d-11805e6c9701.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_184e1531-93a4-34e9-903e-14504261f533.json;recording_2a9bd07d-e5db-4b1f-bd33-faeac6a64a1a.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_2a9bd07d-e5db-4b1f-bd33-faeac6a64a1a.json;NF;N/A;
"Gerhard Hu_sch; Hanns-Udo Muller";Das Wirtshaus;NF;NF;work_b8ae8cca-8131-3021-9d70-0b069cec6f43.json;recording_fe6a19b7-1132-41a2-b5ad-0ccfc2d8f8ec.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_fe6a19b7-1132-41a2-b5ad-0ccfc2d8f8ec.json;NF;schubert-winterreise_48;
Gerhard Hu_sch;NF;NF;NF;work_654ae86b-f8a5-3d78-9cad-24fda9707d5b.json;recording_305d949a-95fe-4306-865e-3b0e5f258b2f.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_305d949a-95fe-4306-865e-3b0e5f258b2f.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_d783dab0-9f74-3226-81a0-645de2b56d3e.json;recording_70e424bf-02e9-41f2-bc95-ee08b8cdc1ec.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_70e424bf-02e9-41f2-bc95-ee08b8cdc1ec.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_5d48653b-1471-313f-98a7-8a0786525842.json;recording_ed7d481c-667a-43a5-9fdc-ada28adff401.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_ed7d481c-667a-43a5-9fdc-ada28adff401.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_be215d13-0799-3193-b7c2-b88588008c03.json;recording_fc935bb2-fe1b-46ca-8381-8a1b03b06cf8.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_fc935bb2-fe1b-46ca-8381-8a1b03b06cf8.json;NF;N/A;
Gerhard Hu_sch;NF;NF;NF;work_6b500210-f158-387f-af48-89d4a1f35955.json;recording_1aa6f12b-2527-437b-acea-a45bf6673171.json;release_9e2fcbe4-e7f3-45c2-b24e-eb304f261fa9.json;artist_1aa6f12b-2527-437b-acea-a45bf6673171.json;NF;N/A;
"Thomas Allen; Roger Vignoles";Gute Nacht;NF;NF;work_485e9c1b-8b7f-32cd-8511-83f0259088e8.json;recording_7b644f22-603a-441e-a26f-67d7c1de58ea.json;release_083c9ee1-77d7-4dea-9985-40f872607f59.json;artist_7b644f22-603a-441e-a26f-67d7c1de58ea.json;NF;schubert-winterreise_66;
"Thomas Allen; Roger Vignoles";Die Wetterfahne;NF;NF;work_2d92753d-b093-31d8-82f8-0cb4c46085a8.json;recording_b38a4779-4f55-40ec-8a41-12040da35f75.json;release_083c9ee1-77d7-4dea-9985-40f872607f59.json;artist_b38a4779-4f55-40ec-8a41-12040da35f75.json;NF;schubert-winterreise_133;
"Thomas Allen; Roger Vignoles";Gefror'ne Tränen;NF;NF;work_cd3fd316-0c77-3aee-a71a-07b89cf1ae87.json;recording_36ff08d3-0375-4429-87d4-de4f5ab5332e.json;release_083c9ee1-77d7-4dea-9985-40f872607f59.json;artist_36ff08d3-0375-4429-87d4-de4f5ab5332e.json;NF;schubert-winterreise_179;
"Thomas Allen; Roger Vignoles";Erstarrung;NF;NF;work_b4569220-e114-3996-858b-9f04abb95cec.json;recording_9bcc9faa-e898-4ae0-9c7b-5a2ae364ba4e.json;release_083c9ee1-77d7-4dea-9985-40f872607f59.json;artist_9bcc9faa-e898-4ae0-9c7b-5a2ae364ba4e.json;NF;schubert-winterreise_149;
"Thomas Allen; Roger Vignoles";Der Lindenbaum;NF;NF;work_bfc17ef3-8807-3c31-8863-efd3a7463405.json;recording_40f683d8-d3ad-4153-9345-2d5a2fadc753.json;release_083c9ee1-77d7-4dea-9985-40f872607f59.json;artist_40f683d8-d3ad-4153-9345-2d5a2fadc753.json;NF;schubert-winterreise_198;
"Thomas Allen; Roger Vignoles";Wasserflut;NF;NF;work_6cd9a8e9-7c14-3161-8c4a-79b713eddb52.json;recording_4ee8e770-0d31-43ae-bdc6-e93458e5eb66.json;release_083c9ee1-77d7-4dea-9985-40f872607f59.json;artist_4ee8e770-0d31-43ae-bdc6-e93458e5eb66.json;NF;schubert-winterreise_47;
"Thomas Allen; Roger Vignoles";Auf dem Flusse;NF;NF;work_07cb5e1b-d3c5-3d3c-afd5-2dab83ee1de9.json;recording_6de1e750-d4ea-4002-9e2f-fd6e869fcda1.json;release_083c9ee1-77d7-4dea-9985-40f872607f59.json;artist_6de1e750-d4ea-4002-9e2f-fd6e869fcda1.json;NF;schubert-winterreise_97;
"Thomas Allen; Roger Vignoles";Rückblick;NF;NF;work_59e9f581-5fab-312f-b6d1-06781254d2e6.json;recording_af6307ba-14cd-4d04-98e4-0d7e1273abde.json;release_083c9ee1-77d7-4dea-9985-40f872607f59.json;artist_af6307ba-14cd-4d04-98e4-0d7e1273abde.json;NF;schubert-winterreise_186;
"Thomas Allen; Roger Vignoles";Irrlicht;NF;NF;work_2113b47d-5848-32d6-bdb1-737906af0f56.json;recording_b1211adc-8bab-4ce0-b212-15271dfce3a2.json;release_083c9ee1-77d7-4dea-9985-40f872607f59.json;artist_b1211adc-8bab-4ce0-b212-15271dfce3a2.json;NF;schubert-winterreise_137;
"Thomas Allen; Roger Vignoles";Rast;NF;NF;work_7a7d1eef-3aec-395b-9b3b-78b527db0e62.json;recording_edcb294a-3f5e-431b-b61b-f91930177142.json;release_083c9ee1-77d7-4dea-9985-40f872607f59.json;artist_edcb294a-3f5e-431b-b61b-f91930177142.json;NF;schubert-winterreise_146;
"Thomas Allen; Roger Vignoles";Frühlingstraum;NF;NF;work_7b7e76cc-4cdf-316f-9088-910a0032a8f1.json;recording_2a87c5d7-83bf-43d8-a195-ea081a84d734.json;release_083c9ee1-77d7-4dea-9985-40f872607f59.json;artist_2a87c5d7-83bf-43d8-a195-ea081a84d734.json;NF;schubert-winterreise_205;
"Thomas Allen; Roger Vignoles";Einsamkeit;NF;NF;work_855a2fe2-5274-388a-9817-b00f65b8616a.json;recording_93a92e8d-063d-4602-9b43-b96e202a2f77.json;release_083c9ee1-77d7-4dea-9985-40f872607f59.json;artist_93a92e8d-063d-4602-9b43-b96e202a2f77.json;NF;schubert-winterreise_45;
"Thomas Allen; Roger Vignoles";Die Post;NF;NF;work_c722969e-2248-3e31-962b-dbc4195dbf4e.json;recording_18e3d991-0301-49ba-9956-ccbf7e39a57d.json;release_083c9ee1-77d7-4dea-9985-40f872607f59.json;artist_18e3d991-0301-49ba-9956-ccbf7e39a57d.json;NF;schubert-winterreise_104;
"Thomas Allen; Roger Vignoles";Der greise Kopf;NF;NF;work_3d260810-bbd1-3b9a-b317-22ccc010efb9.json;recording_66bbc806-a0c1-448a-84aa-d5c952c9a7ae.json;release_083c9ee1-77d7-4dea-9985-40f872607f59.json;artist_66bbc806-a0c1-448a-84aa-d5c952c9a7ae.json;NF;schubert-winterreise_8;
"Thomas Allen; Roger Vignoles";Die Krähe;NF;NF;work_fa639922-f1ee-33e9-a738-ba1a634ef000.json;recording_19ec20f3-153a-4ac2-82e3-77ea8763ff47.json;release_083c9ee1-77d7-4dea-9985-40f872607f59.json;artist_19ec20f3-153a-4ac2-82e3-77ea8763ff47.json;NF;schubert-winterreise_67;
"Thomas Allen; Roger Vignoles";Letzte Hoffnung;NF;NF;work_26b535e0-7b11-3f29-ad78-40699bb889b7.json;recording_9cbcc66c-89e5-47e8-9c84-89eb8fcc4710.json;release_083c9ee1-77d7-4dea-9985-40f872607f59.json;artist_9cbcc66c-89e5-47e8-9c84-89eb8fcc4710.json;NF;schubert-winterreise_125;
"Thomas Allen; Roger Vignoles";Im Dorfe;NF;NF;work_6c86b879-2589-3ce5-b611-c816bbc35241.json;recording_d33b7b81-0894-48e4-9883-d6fe1b739e39.json;release_083c9ee1-77d7-4dea-9985-40f872607f59.json;artist_d33b7b81-0894-48e4-9883-d6fe1b739e39.json;NF;schubert-winterreise_182;
"Thomas Allen; Roger Vignoles";Der stürmische Morgen;NF;NF;work_86dcae05-2e73-316c-a458-06a9f0613239.json;recording_b1a8161c-9ee7-4308-9f3a-ec257895baa5.json;release_083c9ee1-77d7-4dea-9985-40f872607f59.json;artist_b1a8161c-9ee7-4308-9f3a-ec257895baa5.json;NF;schubert-winterreise_56;
"Thomas Allen; Roger Vignoles";Täuschung;NF;NF;work_cdf92068-b39e-3a3b-90d4-47b1d28aaf55.json;recording_a91e00ea-ef9b-4d45-8ee0-66432cf1bbfc.json;release_083c9ee1-77d7-4dea-9985-40f872607f59.json;artist_a91e00ea-ef9b-4d45-8ee0-66432cf1bbfc.json;NF;schubert-winterreise_1;
"Thomas Allen; Roger Vignoles";Der Wegweiser;NF;NF;work_d86fc5f7-ab2b-302e-82dd-e308f6926589.json;recording_a1b75efc-5baf-4c5d-b6e4-00f6e49d5f33.json;release_083c9ee1-77d7-4dea-9985-40f872607f59.json;artist_a1b75efc-5baf-4c5d-b6e4-00f6e49d5f33.json;NF;schubert-winterreise_77;
"Thomas Allen; Roger Vignoles";Das Wirtshaus;NF;NF;work_b8ae8cca-8131-3021-9d70-0b069cec6f43.json;recording_51129c5f-efd4-4dc1-bfd7-36f4b739048e.json;release_083c9ee1-77d7-4dea-9985-40f872607f59.json;artist_51129c5f-efd4-4dc1-bfd7-36f4b739048e.json;NF;schubert-winterreise_18;
"Thomas Allen; Roger Vignoles";Mut;NF;NF;work_6e3127a4-fade-3c3c-8389-4e018cfef4b1.json;recording_6442cfa4-d191-46d9-8d83-4aa620703810.json;release_083c9ee1-77d7-4dea-9985-40f872607f59.json;artist_6442cfa4-d191-46d9-8d83-4aa620703810.json;NF;schubert-winterreise_173;
"Thomas Allen; Roger Vignoles";Die Nebensonnen;NF;NF;work_ac39ca1c-c000-3eaa-b6d7-4463496f3306.json;recording_73c587f2-31e9-46c3-b2eb-4885d6a8703b.json;release_083c9ee1-77d7-4dea-9985-40f872607f59.json;artist_73c587f2-31e9-46c3-b2eb-4885d6a8703b.json;NF;schubert-winterreise_119;
"Thomas Allen; Roger Vignoles";Der Leiermann;NF;NF;work_f5fece54-67ce-302b-a648-14fe3cafc9dd.json;recording_4d2b8e78-053e-4e4b-881c-20caed4898e2.json;release_083c9ee1-77d7-4dea-9985-40f872607f59.json;artist_4d2b8e78-053e-4e4b-881c-20caed4898e2.json;NF;schubert-winterreise_210;
Dietrich Fischer-Dieskau;NF;NF;NF;work_bd1bba90-c41b-3499-971d-d98e9a4717d2.json;recording_920e7b7b-9b21-499e-a1aa-b916dd7b23fd.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_920e7b7b-9b21-499e-a1aa-b916dd7b23fd.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_5e734626-1ccc-3399-97ea-76b872f34efd.json;recording_88b6b3f3-42c4-4f17-8321-110601e9a8d7.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_88b6b3f3-42c4-4f17-8321-110601e9a8d7.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_2b91cea1-60b6-302c-8b3a-4c43d38d3228.json;recording_7adc72b0-6dbd-4dd7-a0e6-7294c2958d70.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_7adc72b0-6dbd-4dd7-a0e6-7294c2958d70.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_e524702a-a5ab-339f-931b-11d7f5d4b9fc.json;recording_4fcbf537-1e42-4f9b-8266-3335d3d23433.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_4fcbf537-1e42-4f9b-8266-3335d3d23433.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_8d7009f3-e1ec-3680-bb81-4e5678e72094.json;recording_b2c7f12d-e424-4c7d-b1c6-acf5e1fd9d79.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_b2c7f12d-e424-4c7d-b1c6-acf5e1fd9d79.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_d01dc6e9-5e62-316c-8ee4-b6ffe66135c9.json;recording_a600ddfa-abe0-45dd-a1f9-e183a1b355b5.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_a600ddfa-abe0-45dd-a1f9-e183a1b355b5.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_8777bf67-d96c-3adc-bb99-23ff38ad7560.json;recording_d08b6721-b4b0-44a8-ae97-651dfee75bf5.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_d08b6721-b4b0-44a8-ae97-651dfee75bf5.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_26caae14-032b-3fd1-b32b-89b0d319fc63.json;recording_8aa48b20-5e9a-4d9d-bca1-deebb5184751.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_8aa48b20-5e9a-4d9d-bca1-deebb5184751.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_21fb65d7-3341-37ae-9e4d-f9a4157490eb.json;recording_d8aa5b43-0e4c-4cd4-a923-5a2f860cdb51.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_d8aa5b43-0e4c-4cd4-a923-5a2f860cdb51.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_541159ea-0c84-332f-a2dd-7ac293754c6e.json;recording_2210e04b-42f9-443a-be4c-ca4f7255bfdb.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_2210e04b-42f9-443a-be4c-ca4f7255bfdb.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_84e129e5-a742-37ee-ab52-49f47ce1b131.json;recording_8726f7ec-9899-4260-bbab-9ace5307376c.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_8726f7ec-9899-4260-bbab-9ace5307376c.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_426277cc-04f4-3c29-8395-17008584a11b.json;recording_affa05ae-1c8c-4ef6-9c0a-444b78f6eaa0.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_affa05ae-1c8c-4ef6-9c0a-444b78f6eaa0.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_039ecc38-4c6c-3088-8a6c-6d5add4273b1.json;recording_e4e48ad5-f9d1-4e8b-86cb-eb87589c9cae.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_e4e48ad5-f9d1-4e8b-86cb-eb87589c9cae.json;NF;N/A;
